# Program:featureCounts v1.6.0; Command:"featureCounts" "-T" "1" "-t" "exon" "-g" "Parent" "-a" "../Reference_Data/PlasmoDB-41_Pfalciparum3D7.gff" "-o" "vehicle_drug_feature_counts_exons.txt" "-p" "vehicle_rep1.bam" "vehicle_rep2.bam" "drug_rep1.bam" "drug_rep2.bam" 
Geneid	Chr	Start	End	Strand	Length	vehicle_rep1.bam	vehicle_rep2.bam	drug_rep1.bam	drug_rep2.bam
PF3D7_1207000.1	Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3	313869;320975;321131	320876;321027;321908	-;-;-	7839	220	163	253	260
PF3D7_0412600.1	Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3	559387;559439;560275;560570	559437;560272;560343;560638	-;-;-;-	1023	9	15	2	2
PF3D7_1104200.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	182383;182588;182840;183178;183429	182424;182707;183079;183261;187223	-;-;-;-;-	4281	334	259	356	419
PF3D7_0211600.1	Pf3D7_02_v3	467847	468476	+	630	29	67	11	13
PF3D7_0219100.1	Pf3D7_02_v3	769761	771041	+	1281	22	33	16	12
PF3D7_1464900.1	Pf3D7_14_v3	2630558	2632678	-	2121	215	195	236	315
PF3D7_1004300.1	Pf3D7_10_v3	199452	202844	-	3393	429	318	538	577
PF3D7_0417900.1	Pf3D7_04_v3	790724	792985	+	2262	2	1	3	6
PF3D7_1477300.1	Pf3D7_14_v3;Pf3D7_14_v3	3179624;3179951	3179806;3180610	+;+	843	0	0	0	0
PF3D7_1204100.1	Pf3D7_12_v3	198970	202239	-	3270	54	50	79	90
PF3D7_1303100.1	Pf3D7_13_v3;Pf3D7_13_v3	159024;159414	159190;159915	+;+	669	246	264	156	166
PF3D7_0719100.1	Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3	838990;839325;839711;839990	839175;839579;839774;840024	-;-;-;-	540	226	331	240	265
PF3D7_0305600.1	Pf3D7_03_v3	275864	277717	-	1854	488	356	279	301
PF3D7_0731700.1	Pf3D7_07_v3;Pf3D7_07_v3	1372063;1372239	1372131;1372760	+;+	591	50	112	72	92
PF3D7_1252800.1	Pf3D7_12_v3;Pf3D7_12_v3	2159573;2159864	2159701;2161615	+;+	1881	45	25	207	252
PF3D7_1202500.1	Pf3D7_12_v3	144046	147285	-	3240	17	19	11	18
PF3D7_0618900.1,PF3D7_0618900.2	Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3	784354;784923;786369;786592	784506;786232;786470;786721	+;+;+;+	1695	111	98	64	83
PF3D7_0618900.1	Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3	786923;787083;787248;787454;787677;787902	787002;787153;787337;787570;787687;788027	+;+;+;+;+;+	495	35	49	16	28
PF3D7_0618900.2	Pf3D7_06_v3	787083	787118	+	36	0	0	0	0
PF3D7_1314200.1	Pf3D7_13_v3	611332	618888	+	7557	84	79	84	97
PF3D7_1466000.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	2686224;2686402;2686537;2686686;2686985;2687233;2687367;2687530;2687706;2687863;2688027;2688191	2686287;2686413;2686588;2686872;2687127;2687252;2687429;2687615;2687761;2687944;2688090;2688303	-;-;-;-;-;-;-;-;-;-;-;-	942	6	13	3	3
PF3D7_1120300.1	Pf3D7_11_v3;Pf3D7_11_v3	766759;767121	767008;768460	+;+	1590	71	83	70	79
PF3D7_1414900.1	Pf3D7_14_v3	601981	605559	-	3579	19	20	16	33
PF3D7_1422300.1	Pf3D7_14_v3	897980	899044	-	1065	20	7	18	21
PF3D7_0621800.1	Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3	891997;892433;892641	892306;892540;892777	+;+;+	555	1993	2073	1175	1379
PF3D7_0512300.1	Pf3D7_05_v3	533556	534338	-	783	119	159	162	153
PF3D7_1320400.1	Pf3D7_13_v3	841671	842750	-	1080	33	39	35	51
PF3D7_0931700.1	Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3	1270155;1270711;1272327	1270521;1272161;1272656	+;+;+	2148	6	18	4	4
PF3D7_1444300.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	1828579;1829113;1829912	1828792;1829726;1829962	+;+;+	879	458	670	558	495
PF3D7_0310800.1	Pf3D7_03_v3	464662	464991	+	330	118	147	132	139
PF3D7_1426900.1	Pf3D7_14_v3	1050050	1050316	-	267	267	433	202	183
PF3D7_1470000.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	2868291;2868476;2868703;2869269	2868347;2868538;2868833;2869356	-;-;-;-	339	56	47	10	20
PF3D7_1324600.1	Pf3D7_13_v3;Pf3D7_13_v3	1028492;1028766	1028613;1033629	+;+	4986	52	35	35	53
PF3D7_1218300.1	Pf3D7_12_v3	717955	719820	+	1866	90	117	166	182
PF3D7_1405800.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	200493;201096;201446;201776;203570	200919;201282;201512;203421;204143	-;-;-;-;-	2901	182	134	238	280
PF3D7_1327600.1	Pf3D7_13_v3	1159366	1159980	+	615	35	64	71	69
PF3D7_0717900.1	Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3;Pf3D7_07_v3	772951;773247;773556;773737;773936;774110;774335;774560	773007;773393;773622;773831;773996;774207;774454;775264	-;-;-;-;-;-;-;-	1350	96	86	70	81
PF3D7_1138700.1	Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3;Pf3D7_11_v3	1525654;1531248;1531477;1531663	1531065;1531326;1531516;1531744	-;-;-;-	5613	19	19	47	61
PF3D7_1032400.1	Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3	1302594;1302808;1302964;1303183;1303431;1304304;1304710	1302660;1302877;1303051;1303224;1304180;1304500;1304881	-;-;-;-;-;-;-	1386	439	459	403	411
PF3D7_0629000.1	Pf3D7_06_v3	1194304	1195179	-	876	0	5	1	2
PF3D7_1318700.1	Pf3D7_13_v3	770646	772895	-	2250	5	17	11	11
PF3D7_1038300.1	Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3	1512190;1512473;1512713;1512974;1513208;1513482;1513931;1514159;1514375	1512280;1512585;1512829;1513093;1513312;1513814;1514029;1514239;1514416	-;-;-;-;-;-;-;-;-	1101	1	4	2	1
PF3D7_1035000.1	Pf3D7_10_v3	1386649	1389630	-	2982	26	29	28	43
PF3D7_1029400.1	Pf3D7_10_v3	1200894	1202399	-	1506	211	225	214	254
PF3D7_1408400.1	Pf3D7_14_v3	313975	317457	-	3483	184	138	69	68
PF3D7_0807200.1	Pf3D7_08_v3;Pf3D7_08_v3	378024;378626	378447;379446	+;+	1245	208	208	144	148
PF3D7_1234400.1	Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3	1436790;1437005;1437254;1437454;1437577;1437915	1436897;1437102;1437360;1437501;1437751;1439349	-;-;-;-;-;-	1971	4	9	2	2
PF3D7_1143200.1	Pf3D7_11_v3;Pf3D7_11_v3	1729793;1730058	1729916;1730899	+;+	966	189	184	380	418
PF3D7_0720300.1	Pf3D7_07_v3;Pf3D7_07_v3	880465;880778	880693;880863	-;-	315	1	3	1	6
PF3D7_1236800.1	Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3	1532248;1533780;1534053	1533595;1533936;1534077	+;+;+	1530	84	134	74	80
PF3D7_1138000.1	Pf3D7_11_v3	1487594	1496143	+	8550	26	21	42	53
PF3D7_1475700.1	Pf3D7_14_v3	3117392	3118951	+	1560	8	27	2	2
PF3D7_1445100.1	Pf3D7_14_v3	1851656	1855054	-	3399	157	143	150	210
PF3D7_0101300.1	Pf3D7_01_v3;Pf3D7_01_v3	74563;74728	74631;75366	+;+	708	4	7	6	6
PF3D7_0206900.1,PF3D7_0206900.2	Pf3D7_02_v3	275540	275844	-	305	22	20	18	13
PF3D7_0206900.2	Pf3D7_02_v3;Pf3D7_02_v3	275981;276558	276441;276577	-;-	481	2	1	0	0
PF3D7_0206900.1	Pf3D7_02_v3	275981	276494	-	514	0	0	0	0
PF3D7_1243200.1	Pf3D7_12_v3	1815311	1815562	+	252	8	9	0	0
PF3D7_1472900.1	Pf3D7_14_v3	2972978	2974054	+	1077	120	164	319	420
PF3D7_0935200.1	Pf3D7_09_v3	1368594	1372037	-	3444	471	498	544	615
PF3D7_0304100.1	Pf3D7_03_v3	204542	206119	+	1578	23	22	22	31
PF3D7_0524500.1	Pf3D7_05_v3	1016198	1016569	+	372	52	86	27	23
PF3D7_0819700.1	Pf3D7_08_v3	888126	890471	-	2346	57	74	17	32
PF3D7_1315000.1	Pf3D7_13_v3;Pf3D7_13_v3	636812;637326	637169;637612	+;+	645	77	81	18	37
PF3D7_1363600.1	Pf3D7_13_v3	2551243	2551926	-	684	24	44	12	14
PF3D7_1021000.1	Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3	848859;849042;849797;850169	848953;849539;850029;850404	-;-;-;-	1062	249	333	239	285
PF3D7_1337900.1	Pf3D7_13_v3	1534507	1535166	+	660	101	163	180	147
PF3D7_0703900.1	Pf3D7_07_v3	153320	166396	-	13077	70	36	56	73
PF3D7_1448100.1	Pf3D7_14_v3	1965175	1965762	+	588	6	10	7	9
PF3D7_1457600.1	Pf3D7_14_v3;Pf3D7_14_v3	2363578;2365241	2365109;2365370	+;+	1662	76	69	56	81
PF3D7_1336300.1	Pf3D7_13_v3	1476333	1477307	+	975	5	9	2	9
PF3D7_1307700.1	Pf3D7_13_v3	344525	348232	+	3708	94	109	117	161
PF3D7_1240900.1	Pf3D7_12_v3;Pf3D7_12_v3	1735543;1742005	1741002;1743408	+;+	6864	91	49	127	293
PF3D7_1474300.1	Pf3D7_14_v3;Pf3D7_14_v3	3040768;3041075	3040864;3043560	+;+	2583	54	75	140	148
PF3D7_0530500.1	Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3	1244751;1247287;1247600;1247953;1248280	1247171;1247470;1247754;1248142;1248359	+;+;+;+;+	3030	0	3	1	0
PF3D7_1104500.1	Pf3D7_11_v3	199103	201037	-	1935	4	9	2	2
PF3D7_1455400.1	Pf3D7_14_v3;Pf3D7_14_v3	2262739;2263048	2262833;2263801	-;-	849	121	125	100	96
PF3D7_0526100.1	Pf3D7_05_v3	1079779	1081008	+	1230	55	47	13	16
PF3D7_0617200.1	Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3	717050;717320;717946;718838	717154;717722;718698;718917	+;+;+;+	1341	1170	1451	1016	1300
PF3D7_1232000.1	Pf3D7_12_v3;Pf3D7_12_v3	1325484;1325759	1325573;1327339	-;-	1671	132	143	107	104
PF3D7_0416200.1	Pf3D7_04_v3	709460	710083	-	624	48	103	72	86
PF3D7_1018800.1	Pf3D7_10_v3;Pf3D7_10_v3	750215;752474	752149;752665	+;+	2127	18	33	29	19
PF3D7_1129800.1	Pf3D7_11_v3	1152379	1153227	+	849	142	96	70	98
PF3D7_0725600.1	Pf3D7_07_v3	1083761	1085847	+	2087	31	23	62	47
PF3D7_0913800.1	Pf3D7_09_v3;Pf3D7_09_v3	593107;593468	593278;593556	+;+	261	12	21	42	60
PF3D7_0201400.1	Pf3D7_02_v3;Pf3D7_02_v3	69088;69370	69156;69771	+;+	471	0	0	0	0
PF3D7_1459600.1	Pf3D7_14_v3;Pf3D7_14_v3	2441345;2443178	2443031;2443896	+;+	2406	271	248	241	257
PF3D7_1347700.1	Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3	1908960;1910658;1910828	1910549;1910731;1910885	+;+;+	1722	227	194	557	735
PF3D7_1315900.1	Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3	663741;667311;667567;667870	667127;667400;667728;667929	+;+;+;+	3699	475	419	223	269
PF3D7_1131900.1	Pf3D7_11_v3	1234061	1236391	-	2331	7	7	3	7
PF3D7_1359700.1	Pf3D7_13_v3	2381165	2392261	+	11097	22	12	25	43
PF3D7_1016900.1	Pf3D7_10_v3	682182	682508	-	327	702	766	932	964
PF3D7_1219800.1	Pf3D7_12_v3	795157	795318	+	162	1	0	0	0
PF3D7_0402300.1	Pf3D7_04_v3;Pf3D7_04_v3	137640;137793	137694;146653	+;+	8916	12	6	24	33
PF3D7_0303200.1	Pf3D7_03_v3;Pf3D7_03_v3;Pf3D7_03_v3;Pf3D7_03_v3;Pf3D7_03_v3	169571;169789;173131;173417;174223	169572;173017;173231;173495;174300	+;+;+;+;+	3489	651	820	1313	1344
PF3D7_1329800.1	Pf3D7_13_v3	1265137	1268763	+	3627	15	11	6	7
PF3D7_1135800.1	Pf3D7_11_v3	1397506	1397985	+	480	31	46	14	15
PF3D7_0203300.1	Pf3D7_02_v3	160514	161242	+	729	76	124	35	37
PF3D7_0510600.1	Pf3D7_05_v3	451355	451434	+	80	0	0	0	0
PF3D7_1225000.1	Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3	1012310;1012558;1014395	1012400;1014199;1017848	-;-;-	5187	8	14	7	11
PF3D7_0202300.1	Pf3D7_02_v3;Pf3D7_02_v3	117225;117653	117445;118235	+;+	804	14	6	9	15
PF3D7_1002400.2,PF3D7_1002400.1	Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3	121115;121426;121656;122254;122700;123267	121169;121543;121744;122331;122993;123291	+;+;+;+;+;+	659	733	647	667	729
PF3D7_1002400.1	Pf3D7_10_v3	122500	122587	+	88	0	0	0	0
PF3D7_1002400.2	Pf3D7_10_v3	122506	122587	+	82	0	0	0	0
PF3D7_0416400.1	Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3	718202;718603;722312;722618	718489;722004;722364;722654	+;+;+;+	3780	816	832	1269	1312
PF3D7_1205000.1	Pf3D7_12_v3;Pf3D7_12_v3;Pf3D7_12_v3	219580;221579;221861	221444;221746;222173	+;+;+	2346	217	289	225	264
PF3D7_1208500.1	Pf3D7_12_v3	395986	401247	-	5262	16	7	8	11
PF3D7_1478300.1	Pf3D7_14_v3	3221001	3221576	+	576	0	0	0	1
PF3D7_0309100.1	Pf3D7_03_v3;Pf3D7_03_v3;Pf3D7_03_v3;Pf3D7_03_v3;Pf3D7_03_v3	387219;387455;387734;388079;388299	387283;387538;387866;388158;388473	-;-;-;-;-	537	11	16	6	15
PF3D7_0913000.1	Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3	569124;569541;569871;570086;570308	569308;569618;569921;570148;570374	-;-;-;-;-	444	272	270	314	334
PF3D7_1003800.1	Pf3D7_10_v3	172723	176430	-	3708	277	185	359	405
PF3D7_1362300.1	Pf3D7_13_v3	2493143	2493712	+	570	108	167	134	182
PF3D7_0902200.1	Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3	98175;98411;100304	98252;100198;100339	-;-;-	1902	58	64	104	148
PF3D7_0311000.1	Pf3D7_03_v3;Pf3D7_03_v3	469287;469752	469537;470118	+;+	618	0	1	1	0
PF3D7_0927100.1	Pf3D7_09_v3	1100253	1100831	-	579	31	55	25	42
PF3D7_0611300.1	Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3	470049;470224;470894	470051;470732;471224	+;+;+	843	219	199	129	173
PF3D7_1471500.1	Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3;Pf3D7_14_v3	2922351;2922887;2923422;2923752;2924166;2924408	2922746;2923171;2923619;2924006;2924213;2924557	-;-;-;-;-;-	1332	54	181	21	24
PF3D7_1121500.1	Pf3D7_11_v3	812583	814130	-	1548	42	17	22	17
PF3D7_0903300.1	Pf3D7_09_v3	140977	150588	+	9612	388	316	457	525
PF3D7_0532800.1	Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3	1324239;1324789;1324926	1324787;1324923;1325027	-;-;-	786	0	0	0	0
PF3D7_0317800.1	Pf3D7_03_v3	738205	738882	-	678	233	274	195	194
PF3D7_0732700.1	Pf3D7_07_v3;Pf3D7_07_v3	1408781;1408965	1408849;1409975	+;+	1080	1	3	14	21
PF3D7_0824900.1	Pf3D7_08_v3	1080055	1082991	-	2937	78	84	175	202
PF3D7_0202700.1	Pf3D7_02_v3	135523	137139	+	1617	116	177	80	59
PF3D7_0112200.1	Pf3D7_01_v3	464726	470194	+	5469	751	456	227	302
PF3D7_0705100.1	Pf3D7_07_v3	252282	255251	+	2970	30	20	31	32
PF3D7_0717200.1	Pf3D7_07_v3;Pf3D7_07_v3	745191;745541	745363;746663	-;-	1296	235	315	467	449
PF3D7_1479300.1	Pf3D7_14_v3;Pf3D7_14_v3	3263543;3263767	3263674;3264468	+;+	834	0	0	0	0
PF3D7_1249200.1	Pf3D7_12_v3;Pf3D7_12_v3	2010428;2011017	2010885;2011101	+;+	543	4	6	4	4
PF3D7_1111100.1	Pf3D7_11_v3	437171	438220	-	1050	748	980	553	572
PF3D7_1339500.1	Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3	1587028;1587207;1587500;1587751	1587051;1587305;1587588;1587874	-;-;-;-	336	31	41	30	41
PF3D7_1479900.1	Pf3D7_14_v3;Pf3D7_14_v3	3282729;3282907	3282797;3283752	+;+	915	4	5	2	6
PF3D7_0215400.1	Pf3D7_02_v3	634589	637507	-	2919	521	481	749	885
PF3D7_1217000.1	Pf3D7_12_v3	674349	674777	-	429	13	31	14	12
PF3D7_1424800.1	Pf3D7_14_v3	981881	981998	+	118	1	0	0	0
PF3D7_0115050.1	Pf3D7_01_v3	584722	584867	+	146	1	0	3	1
PF3D7_1365800.1	Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3;Pf3D7_13_v3	2629861;2629988;2630878;2631119	2629881;2630554;2630955;2631442	+;+;+;+	990	117	118	148	193
PF3D7_1018900.1	Pf3D7_10_v3	752760	754910	-	2151	21	27	18	15
PF3D7_0911500.1	Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3	526940;527109;527328	527005;527204;527367	-;-;-	202	1	2	0	0
PF3D7_0911500.2	Pf3D7_09_v3	527147	527204	-	58	0	0	0	0
PF3D7_0911500.2,PF3D7_0911500.1	Pf3D7_09_v3;Pf3D7_09_v3	527481;527774	527628;527978	-;-	353	5	4	1	1
PF3D7_1411700.1	Pf3D7_14_v3	475249	477297	+	2049	68	75	98	90
PF3D7_0925900.1	Pf3D7_09_v3;Pf3D7_09_v3	1040713;1040956	1040805;1041516	+;+	654	1371	1081	1626	1800
PF3D7_1201600.1	Pf3D7_12_v3	101581	102624	-	1044	6	12	6	5
PF3D7_0501400.1	Pf3D7_05_v3;Pf3D7_05_v3	74509;74980	74808;79842	+;+	5163	83	43	638	1226
PF3D7_0622000.1	Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3	896989;897329;897713	897217;897482;897968	+;+;+	639	48	83	13	5
PF3D7_1007200.1	Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3	288383;289170;290198;290443;290738	289000;290017;290310;290556;290826	-;-;-;-;-	1782	172	269	193	156
PF3D7_1407100.1	Pf3D7_14_v3;Pf3D7_14_v3	258746;259039	258752;259988	+;+	957	377	322	380	393
PF3D7_0912500.1	Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3	556090;556613;557244;557413;557584;557752;557911	556170;557111;557303;557455;557656;557814;557958	+;+;+;+;+;+;+	867	443	431	410	474
PF3D7_1017100.1	Pf3D7_10_v3	689888	690820	-	933	156	97	69	99
PF3D7_1355500.1	Pf3D7_13_v3	2199594	2201570	+	1977	596	830	501	589
PF3D7_0528500.1	Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3;Pf3D7_05_v3	1174907;1175100;1175313;1175531;1175685;1176050;1176313;1176499;1176714;1177058	1174994;1175212;1175399;1175592;1175897;1176116;1176405;1176592;1176810;1177067	+;+;+;+;+;+;+;+;+;+	924	88	105	69	73
PF3D7_1456000.1	Pf3D7_14_v3;Pf3D7_14_v3	2296491;2300792	2300538;2300868	+;+	4125	232	184	372	484
PF3D7_1419900.1	Pf3D7_14_v3	825612	827330	-	1719	37	24	39	63
PF3D7_1422200.1	Pf3D7_14_v3	896004	896939	-	936	21	9	12	16
PF3D7_0512900.1	Pf3D7_05_v3	553990	554787	+	798	9	8	2	4
PF3D7_1368700.1	Pf3D7_13_v3	2727425	2729155	-	1731	172	244	167	180
PF3D7_0815900.1	Pf3D7_08_v3	743505	745505	+	2001	14	16	46	47
PF3D7_0306400.1	Pf3D7_03_v3	298517	300478	+	1962	639	738	950	911
PF3D7_1415600.1	Pf3D7_14_v3	629419	632895	-	3477	37	30	59	82
PF3D7_0215100.1	Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3;Pf3D7_02_v3	622524;622789;622939;623143;623715;624073;624250	622582;622840;623014;623529;623944;624108;624306	-;-;-;-;-;-;-	897	191	204	306	331
PF3D7_1359300.1	Pf3D7_13_v3	2353681	2356902	+	3222	111	101	134	150
PF3D7_0731200.1	Pf3D7_07_v3;Pf3D7_07_v3	1342842;1343823	1343597;1343996	-;-	930	21	8	269	338
PF3D7_1032200.1	Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3	1298327;1298520;1298726;1298865;1299007	1298354;1298633;1298781;1298921;1299141	-;-;-;-;-	390	5	6	3	4
PF3D7_1401100.1	Pf3D7_14_v3;Pf3D7_14_v3	41289;42956	42629;43093	-;-	1479	43	11	147	196
PF3D7_0214000.1	Pf3D7_02_v3;Pf3D7_02_v3	566121;566269	566123;567894	+;+	1629	629	594	340	425
PF3D7_0511900.1	Pf3D7_05_v3	525026	527218	+	2193	19	12	8	14
PF3D7_1015800.1	Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3	633682;633891;634049;634412;635194	633768;633923;634185;635069;635286	+;+;+;+;+	1008	915	958	681	752
PF3D7_1116500.1	Pf3D7_11_v3	624370	625737	+	1368	181	301	157	146
PF3D7_0600800.1	Pf3D7_06_v3;Pf3D7_06_v3;Pf3D7_06_v3	35355;35605;36527	35602;36355;36595	-;-;-	1068	0	0	0	0
PF3D7_1456300.1	Pf3D7_14_v3	2306955	2308202	-	1248	42	27	20	22
PF3D7_1441100.1	Pf3D7_14_v3	1673386	1674069	-	684	2295	1755	2304	2496
PF3D7_0904800.1	Pf3D7_09_v3;Pf3D7_09_v3	222271;222716	222284;224156	+;+	1455	654	502	280	412
PF3D7_0918700.1	Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3;Pf3D7_09_v3	769452;771560;771846;772042	771412;771668;771925;772105	+;+;+;+	2214	11	10	188	199
PF3D7_0208300.1	Pf3D7_02_v3	337558	342966	+	5409	50	39	27	33
PF3D7_0303900.1	Pf3D7_03_v3;Pf3D7_03_v3;Pf3D7_03_v3	196570;196826;197351	196715;197185;197438	-;-;-	594	9	10	2	2
PF3D7_1216300.1	Pf3D7_12_v3	651398	651856	-	459	99	154	103	140
PF3D7_0936600.1	Pf3D7_09_v3;Pf3D7_09_v3	1446929;1447243	1447117;1447947	+;+	894	0	0	0	0
PF3D7_1215800.1	Pf3D7_12_v3	639395	640495	+	1101	0	0	0	1
PF3D7_1463400.1	Pf3D7_14_v3	2575326	2576336	+	1011	101	104	90	80
PF3D7_0913100.1	Pf3D7_09_v3	571031	573349	-	2319	33	40	16	20
PF3D7_1424000.1	Pf3D7_14_v3	973147	973225	-	79	0	0	0	0
PF3D7_1006100.1	Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3;Pf3D7_10_v3	259060;259361;259719;259873;260208	259130;259520;259779;260020;260304	-;-;-;-;-	537	38	38	29	36
PF3D7_0906910.1	Pf3D7_09_v3	335982	336770	+	789	120	131	152	185
PF3D7_1306100.1	Pf3D7_13_v3	288163	288561	+	399	48	69	35	29
PF3D7_1302600.1	Pf3D7_13_v3	142860	144095	-	1236	148	94	102	97
PF3D7_0709050.1	Pf3D7_07_v3	406820	407448	-	629	0	2	1	1
PF3D7_0900500.1	Pf3D7_09_v3;Pf3D7_09_v3	42909;43977	43856;44045	-;-	1017	0	0	0	0
PF3D7_0400900.1	Pf3D7_04_v3;Pf3D7_04_v3	69961;71060	70896;71113	-;-	990	0	0	1	2
PF3D7_1422100.1	Pf3D7_14_v3	893720	894862	-	1143	234	334	278	287
PF3D7_1411900.1	Pf3D7_14_v3	480431	481414	+	984	118	148	71	65
PF3D7_1333900.1	Pf3D7_13_v3;Pf3D7_13_v3	1385058;1387627	1387527;1389143	+;+	3987	32	30	36	28
PF3D7_1133100.1	Pf3D7_11_v3;Pf3D7_11_v3	1277346;1280488	1280369;1280637	+;+	3174	130	97	144	176
PF3D7_0936200.1	Pf3D7_09_v3;Pf3D7_09_v3	1433332;1434035	1433836;1434108	-;-	579	0	0	0	0
PF3D7_0405100.1	Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3;Pf3D7_04_v3	272255;272491;272684;272907;273429	272378;272572;272753;273287;276824	-;-;-;-;-	4053	574	530	465	602
PF3D7_0919700.1	Pf3D7_09_v3	803029	803757	+	729	79	47	34	39
PF3D7_1000100.1	Pf3D7_10_v3;Pf3D7_10_v3	28490;34842	33892;36164	+;+	6726	1	2	0	2
PF3D7_0109600.1	Pf3D7_01_v3;Pf3D7_01_v3;Pf3D7_01_v3	377874;378265;378461	378133;378318;378599	-;-;-	453	23	37	39	37
PF3D7_0315400.1	Pf3D7_03_v3	630611	631381	-	771	171	228	108	96
PF3D7_1150100.1	Pf3D7_11_v3	2015649	2016509	-	861	0	0	0	0
